52190  EMI-Capitol  Special  Markets
451165  Essential  (5)
1010423  Folk  World
1253155  For  Coin  Operated  Phonographs  Only
134424  Freeworld  Entertainment
298394  From  The  Capitol  Vaults
427030  Greatest!
79458  Media  Music
258497  Media  Music  The  Professional
41138  Metro  Blue
460629  Música  Argentina  E  Internacional  S.R.L.
227593  Odeon  Records  (4)
310591  Pickwick  Series
1399320  Pop  Country  Series
2715  Priority  Records
11349  Playland  Records
28796  Posthuman  Records
6758  Vox  Lumania
175680  Priority  Records  LLC
810846  Regal  Series
499547  Rock  Set
944  SBK  Records
371469  SBK  One
43107  Shelter  Recording  Company  Inc.
101687  Sidewalk  (2)
846134  Special  Hit  Parade  Series
466751  The   "6000 "  Series
693427  The  Best  Series
1062819  The  Capitol  Disc  Jockey  Album
290536  The  Essential  (2)
526166  The  History  Of  Jazz
167107  The  Hot  Biscuit  Disc  Company
212870  The  Star  Line
1561047  Twin  Tape  2
515344  Two  On  One  (5)
16815  Virgin  Records  America,  Inc.
7245  Higher  Octave  Music
2242  CyberOctave
45905  Higher  Octave  Jazz
1059072  Higher  Octave  New  Age  Classics
179731  Higher  Octave  World
23597  OmTown
41097  Narada
61058  Antiquity  Records
40986  Back  Porch
84258  Narada  Artist  Series
112576  Narada  Cinema
108706  Narada  Collection  Series
56364  Narada  Equinox
37919  Narada  Jazz
43491  Narada  Lotus
56367  Narada  Mystique
86656  Narada  Productions,  Inc.
211723  Narada  Publishing,  Inc.
59622  Narada  World
211731  Rising  Sun  Records  (4)
3592  Shakti  Records
33902  Sona  Gaia  Productions
19733  Noo  Trybe  Records
775189  The  Canadian  Collection
405867  The  USA  Collection
2853  Vernon  Yard  Recordings
594104  VU  Records  (10)
718086  We  Make  Rock'n  Roll  Records
4935  World  Domination  Recordings
145028  Caroline  Distribution
1334511  Caroline  (5)
674471  Caroline  International
952  Caroline  Records
50196  Caroline  Blue  Plate
236979  Caroline  España
638054  Caroline  España  S.L.
59307  G  Unit
4888  Gyroscope
103167  Primo  Scree
34475  Reggae  Lounge
70357  Rocks  The  World
28067  Scamp
956114  Music  For  TV  Dinners
956110  The  Sound  Gallery  (2)
11777  Sub  Meta
1407395  Submeta  Records
1723  Motown
289983  2  All  Time  Great  Classic  Albums
409032  A  Motown  Compact  Classic
1049630  Anthology  (5)
272223  Anthology  Series
102950  Biv  10  Records
77346  Biv  Ten  Records
74828  Black  Forum
442422  CD  3  Motown  Vintage  Gold
76810  Chisa  Records
290171  Compact  Command  Performances
464619  Divinity  (2)
232678  Ecology
1390340  Fliphits
146276  Gaiee
21707  Gordy
1085563  Motown  Winners'  Circle  No.  1  Hits
290260  Hitsville  (2)
179569  Illtown  (2)
19945  Mad  Sounds  Recordings
183946  MC  Records  (3)
288995  Mel-o-dy
201067  Melodyland
56689  Miracle  Records  (5)
53142  MoJazz
68899  Morocco  Records
863538  Motown  25
1253731  Motown  Anthology
271925  Motown  Gold
580752  Motown  Hits  Of  Gold
770524  Motown  Hits  Of  Gold  -  The  Singles  Collection
376745  Motown  Latino
255904  Motown  Master  Series
572156  Motown  Milestones
1656818  Motown  Sound  Best  4
247457  Motown  Special  Products
97427  Motown  Yesteryear  Series
500929  Motown's  Greatest  Hits
35444  MoWest
111628  Natural  Resources
59815  Prodigal
107314  Blaze  (2)
35793  Rare  Earth
6200  Tamla
71518  Universal  Motown
60063  V.I.P.
163953  Weed  (3)
89333  WonDirection  Records
1408465  Quality  Control  Music,  LLC
555808  Quality  Control  Music  (2)
150040  Casablanca  Music  Ltd.
19799  Cash  Money  Records
337127  Cash  Money  Classics
425613  We  The  Best  Music  Group
13639  Cohiba  Records
688  D.J.  International  Records
546247  DJ  International  Master  Pieces
528823  DJ  International  Us
13512  Fierce  Records
31870  Gangster  Records
222636  Jackin  Records
9519  Mutant  Planet
5417  Rhythm  Beat
706  Underground
9892  De-Lite  Records
52103  Gang  Records
65754  Red  Coach  Records
1271867  Red  Coach  Records,  Inc.
48973  Vigor  Records
5320  Decca
798192  18M
555606  23  M  Series
466796  4000  Series
92906  Ace  Of  Diamonds
67370  Ace  Of  Hearts
877959  Ace  Of  Hearts  Records  (4)
873525  American  Folk  Music  Series
245791  American  Series
141322  Aristocrate
730054  Asso  Di  Quadri
949451  Berühmte  Künstler  Unsterbliche  Musik
828589  Blues  Roots  (2)
125110  Chapter  1
938830  Choirs  Of  Britain  Series
175395  Greenwich  Gramophone  Company
283792  Children's  Series
937541  Christmas  Recitals
260364  Cime
374280  Classic  Recitals
700641  Classical  Miniatures
1113598  Collection  Princesse
676577  Concert  Series  (3)
39155  Coral
659646  Jazz  Heritage  (4)
572001  Jazz  Museum
230095  Pioneers  Of  Jazz
587217  Pioneers  Of  Jazz  (2)
377878  Silver  Star  Series
216527  Decca  (West  Africa)  Limited
33594  Afrodisia
140006  Blackspot  (2)
760483  Congo-Decca
136754  Editions  Namaco
218010  Soundpoint
1625079  DECCA  90
699101  Decca  Album  Of   "Jam "  Music
1090722  Decca  Art  Music  Masterpiece  Collection
913436  Decca  Cassette
810261  DECCA  CLASSIQUES
1380715  Decca  Digital
187517  Decca  Eclipse
227727  Decca  Entartete  Musik
1194905  Decca  Enterprise
1470058  Decca  Heritage
854606  Decca  Humor
221285  Decca  Jazz
358734  Decca  Jazz  Heritage  Series
222235  Decca  Jubilee  Series
1465657  Decca  Kinderplaat
429629  Decca  Legends
647812  Decca  Original  Masters
652798  Decca  Originals
103196  Decca  Ovation
102522  Decca  Records
804447  Decca  Extended  Play  45
1465641  Decca  Sprookjesalbum
535617  Decca  Studios,  Hollywood
418082  Decca  Studios,  Lagos
478761  Decca  Studios,  New  York
361706  Decca  Studios,  Paris
270429  Decca  Tollington  Park  Studios
173100  Decca  Viva!
1521945  Decca  Walsenserie
979689  Die  Große  Music-Box
944988  Disco-Club  (2)
52058  Disques  Decca
1589787  Hommage  A  J.-S.  Bach
368898  Dokumente
319462  Double  Decca
431091  Edison  Bell  Works  London
870089  Bell  Disc
364454  Edison  Bell  Electron
132115  Edison  Bell  Radio
700240  Edison  Bell  Record
241072  Edison  Bell  Winner
982858  The  Bell  (2)
144091  The  Winner
1328530  Velvet  Face  Record
109597  Emerald  Gem
540720  Excellence  (2)
460017  Faith  Series
1183612  Famous  Overtures  Series
1519759  Geschenk-Diskothek
205298  Gold  Label  Series
270097  Gouden  Favorieten  Parade
472112  Grand  Gala  (2)
438389  Grandi  Voci
1467169  Greatest  Hits  (12)
1155262  Hammond  Hit  Parade
1457437  Haydn  The  Symphonies
30321  Headline  (2)
771578  Headline  Classics
973698  Heritage  Masters
682175  Historic
1397504  Historical  Recording
1452211  Hot  Jazz  Classic  (5)
515413  Immortal  Masterpieces
1554301  Jazz  (24)
477701  Kathleen  Ferrier  Edition
66183  L'Oiseau-Lyre
252070  Florilegium  Series
1087838  La  Collection  Classique
692813  La  Gran  Opera
963310  Les  Aventures  De  Tintin
118711  London  Classics
756434  London  Records  Entartete  Musik
1457470  Londoner  Symphonien
1365479  Mozart  Serenades
862485  Music  For  The  Boy  Friend
860910  Music  For  The  Girl  Friend
1058049  Music  For  Your  Mood
1638901  Music  Made  In  Berlin
816954  Music  While  You  Work
1131427  Musica  Sacra  (5)
591131  Nova  Series
1522198  On  Location
483988  Oper  Der  Welt
354835  Opera  Gala
472229  Opera  Highlights
1008022  Original  Masters  (8)
245967  Personality  Series
72310  Phase  4  Stereo
1319416  Phase  4  Stereo  20-Kanal-Aufnahme
209152  Phase  4  Stereo  Concert  Series
215995  Phase  4  Stereo  Spectacular
1049795  Piano  Music  Series
584952  Qualiton  (3)
1527343  International  (21)
1307764  Off  Beat  (8)
665953  Recollections
125183  Rex
562714  Rock  Roots
373759  Sepia  Series
352776  Serenata
881137  Serie  Hispana
1039029  Series  J  9200
1573166  Simply  (2)
279878  Solti  Edition
332508  Sound  4
469340  Sounds  (5)
840006  Sounds  Of  Brass
580964  Sounds  Of  Portugal
361253  Specialty  Series
1436802  Spitzenschlager  (2)
1269398  Spitzenschlager  Musikbox
110311  St.  George  International
694922  Super  Excellence
1462777  Super  Star  Sound  (3)
429631  The  British  Music  Collection
1110229  The  Opera  Company
1487441  The  Tommy  Steele  Story
529491  The  Vintage  Series
383997  The  World  Of  (3)
365474  The  World  Of  The  Great  Classics
51844  Threshold  Records
409347  Virtuoso
74112  Vocalion  (2)
957669  Aco
139137  Aeolian  Vocalion
132025  Broadcast  (2)
1484039  De  Luxe  Series  (2)
998590  Broadcast  Super  Twelve
329856  Broadcast  Twelve
1463173  Broadcast  Twelve  Super  Dance
1416362  Unison  Record
226484  Vocalion  (3)
1197068  Celebrity  Record
533580  Guardsman
668426  Origins  Of  Jazz  (2)
230850  Vocalion  Pop
930907  Vocalion  Swing  Series
226875  Vogue  Records  Limited
125465  Vogue  Pop
56631  Vogue  Records
1645323  Jazz  Time  Paris  (2)
1620936  New  Sounds  From  Europe
56893  Week  End
242644  Weekend  Classics
126959  York  Records
1122586  Your  Musical  Holiday
120889  Decca  Broadway
266418  Decca  Music  Group  Limited
268299  Argo  Record  Company  Limited
645373  Argo  (2)
830318  Argo  Eclipse
643277  Argo  Mobile  Fidelity
96665  Argo  Transacord
674126  British  Poets  Of  Our  Time
293594  Calouste  Gulbenkian  Foundation  Series
850799  History  Reflected
847221  People  Past  And  Present
1038015  Spoken  Arts  Recording
273262  The  English  Poets
237547  The  Living  Tradition
577791  The  Works  Of  Shakespeare
848360  The  World  Of  Railways
1093554  Mercury  KX
89214  Philips  Classics
708320  Collector  Limited  Edition
326792  Duo  (2)
471834  Duo  20th  Century  Classics
530921  Klassik  für  Millionen
1523572  Philips  Classics  On  Tour
490418  Solo  (8)
1119783  The  Early  Years  (5)
8492  Point  Music
4241  Def  Jam  Recordings
719408  ARTium  Recordings
755056  Def  Jam  Classic  Albums
47268  Def  Jam  Germany
734767  Def  Jam  Recordings  Canada
19002  Def  Jam  South
59128  Def  Jamaica
6470  Def  Soul
32595  Def  Soul  Classics
667041  Def  Soul  UK
64111  Disturbing  Tha  Peace
25649  DJ  West
49678  Getting  Out  Our  Dreams
1349646  Getting  Out  Our  Dreams  Inc.  (G.O.O.D.)  Music  /  IDJ
36707  OBR
11818  Rush  Associated  Labels
1268067  Dew  Doo  Man  Records
22933  JMJ
48816  No  Face
22865  P.R.O.  Division
1375425  Deluxe  (16)
303371  Deluxe  Edition
720640  Rarities  Edition
303082  Deluxe  Sound  +  Vision
31676  Deram
532514  The  Scene  (3)
21785  Desert  Storm  Records
138160  Deston  Entertainment
107525  Deutsche  Grammophon  GmbH
7703  Deutsche  Grammophon
222724  20/21  -  Music  of  Our  Time
221100  20th  Century  Classics
277434  3D  Classics
349450  70  Jahre  Deutsche  Grammophon  Gesellschaft
654023  Adano
89289  Archiv  Produktion
326347  Archiv  Produktion  Galleria
407392  Archiv  Produktion  Masters
720822  Archiv  Produktion  Privilege
254081  Archiv  Produktion  Resonance
1405333  Bach  Compact  Edition
963534  Collectio  Argentea
1190839  Geschichte  Der  Abendländischen  Musik
412421  I.  Forschungsbereich  -  Gregorianik
1190851  II.  Forschungsbereich:  Das  Zentrale  Mittelalter
1190848  III.  Forschungsbereich:  Frührenaissance
1190853  IV.  Forschungsbereich:  Hochrenaissance  (16.  Jh.)
305399  IX.  Forschungsbereich  -  Das  Schaffen  Johann  Sebastian  Bachs
238562  Musical  Traditions  in  Asia
407519  Purcell  Collection
1190856  V.  Forschungsbereich:  Das  Italienische  Seicento
1190858  VI.  Forschungsbereich:  Deutsche  Barockmusik
1190861  VII.  Forschungsbereich:  Westeuropa  Zwischen  Barock  Und  Rokoko
1190866  VIII.  Forschungsbereich:  Das  Italienische  Settecento
633918  X.  Forschungsbereich:  Werke  Von  Georg  Friedrich  Händel
843422  XI.  Forschungsbereich:  Die  Deutsche  Vorklassik  (1700-1760)
1190842  XII.  Forschungsbereich:  Mannheim  Und  Wien
429792  Archive  Production
1020938  History  Of  European  Music
1020992  I.  Research  Period:  Gregorian  Chant
1148449  II.  Research  Period:  The  Central  Middle  Ages
1021005  III.  Research  Period:  The  Early  Renaissance
1146863  IV.  Research  Period:  The  High  Renaissance  (16th  Century)
469787  IX.  Research  Period,  Series  F:  Organ  Works
470158  IX.  Research  Period,  Series  L:  Overtures  And  Sinfonias
1020977  IX.  Research  Period:  The  Works  Of  Johann  Sebastian  Bach
1021630  Series  A:  Cantatas
1020981  Series  A:  Heinrich  Schütz
1020988  Series  A:  Henry  Purcell
1021007  Series  A:  The  Florentine  Group
1020970  Series  B:  Clavier,  Organ  And  Lute
1020991  Series  B:  Organ  Concertos
1020993  Series  B:  The  Mass
1021614  Series  B:  The  Neapolitan  Group
1021006  Series  D:  The  Netherlanders  To  Okeghem
1021611  Series  D:  The  Solo  And  The  Trio  Sonata
1020941  Series  E:  Wolfgang  Amadeus  Mozart
1020969  Series  F:  Spiritual  Concerto  And  Church  Cantata
1020976  Series  K:  Instrumental  Concertos
1146112  V.  Research  Period:  The  Italian  Seicento
903855  VI.  Research  Period:  German  Baroque  Music
1020987  VII.  Research  Period:  Western  Europe  From  1650  To  1750
1485131  VII.  Research  Period:  Western  Europe  From  1650  To  1800
1021613  VIII:  Research  Period:  The  Italian  Settecento
903849  X.  Research  Period:  George  Frederick  Handel
1147680  XI.  Research  Period:  The  German  Pre-Classics  (1700—1760)
1020963  XII.  Research  Period:  Mannheim  And  Vienna
92047  Aurora  Record
75724  Avantgarde  (2)
543341  Bach  Meisterwerke
327555  Beethoven  Edition  (2)
614591  Beethoven  Edition  1970
285842  Beethoven  Edition  1977
295096  Centenary  Collection
224429  Classikon
1612488  Collection  PRESTIGE  (3)
941434  Collection  Privilège
723953  Collector's  Series  (10)
312003  Collectors  Edition  (2)
351932  Compact  Classics  (2)
1184154  Compact  Opera
1440053  Complete  Beethoven  Edition
715470  Concours
1233077  Conductors  &  Orchestras
1663141  Deutsche  Grammophon  2CD
572183  Deutsche  Grammophon  Accolade
100207  Deutsche  Grammophon  Debut
255732  Deutsche  Grammophon  Dokumente
333146  Deutsche  Grammophon  Duo
208548  Deutsche  Grammophon  Favorit
459451  Deutsche  Grammophon  Für  Kinder
124704  Deutsche  Grammophon  Gesellschaft  Literarisches  Archiv
649216  Archive  Litteraire
120205  Deutsche  Grammophon  Junior
1421372  Der  Holzwurm  Der  Oper  Erzählt
55643  Deutsche  Grammophon  Literatur
1642804  RoRoRo  Monographie
237899  Deutsche  Grammophon  Masters
730354  Deutsche  Grammophon  Panorama
89975  Deutsche  Grammophon  Privilege
93804  Deutsche  Grammophon  Resonance
232653  Deutsche  Grammophon  Signature
208547  Deutsche  Grammophon  Special
68335  Deutsche  Grammophon  Video
787626  Deutsche  Musik  Der  Gegenwart
443219  DG  Concerts
1036794  Die  Brüder  Löwenherz
364546  Die  Grosse  Szene
661256  Domingo  Edition
895600  Double  2  CD
55319  Edge  Music
777171  Edge  Music  (3)
267938  entrée
310104  Festival  Of  Hits
514410  First  Choice  (3)
1446440  Flou
371063  Focus  (10)
513936  Für  Die  Jugend
237867  Galleria
712466  Grand  Prix:  The  World's  Finest  Recordings
306950  Heliodor  Bibliothek
727060  Historisch  Historic
624112  Historische  Aufnahmen  (2)
256274  HörFest
1073012  Karajan
298353  Karajan  Gold
979220  Karajan  Symphony  Edition
1014664  Karajan-Edition  -  100  Chefs-D'œuvre
391540  Karajan-Edition  -  100  Meisterwerke
1442894  La  Gran  Música
582527  La  Gran  Musica  -  Classical  Collection
1626057  LibriArte
114716  Literarische  Kleinkunst
533824  Mad  About
89233  MCA  Westminster
610378  Mozart  ·  3D  Collection
320877  Mozarts  Meisterwerke
240257  Musica  Nova
284385  Musikfest
471303  Musikfest  2
182849  Musique  Royale
380313  Original  Masters  (3)
576957  Panorama  (13)
1227823  Panorama  Classique
246572  Paraphe
1183320  Pocket  Music  (5)
1574099  Prestige  Box  Series
679763  Schuberts  Meisterwerke
495384  Sélection  Classique
220051  Serie  Galerie
938042  Karl  Richter  Ausgabe
220050  Karl-Böhm-Ausgabe
1133741  Spiel  Mit  Auf  Deiner  Blockflöte
1104935  Spotlight  (14)
1456857  Star  Profile  (3)
1465131  Technische  Schallplatten
579212  The  Colour  Of  Classics  1898-1998
1065366  The  Essential  Classics  Collection
681104  The  Mozart  Collection
1184777  The  Works  (6)
53637  Tip
669777  4  Große  Schlager
374427  Tip-Schallplattenproduktion
645852  Träumerei
317389  Trio  3  CDs
446292  Walkman  Classics
689591  Weekend  Classics  (3)
469850  Wort  Resonance
734075  Deutsche  Grammophon  (Great  Britain)  Ltd.
1461460  Deutsche  Grammophon  G.M.B.H.  Hannover
463701  Deutsche  Grammophon  Gesellschaft  Pressing  Plant
874766  Deutsche  Grammophon  Hamburg
75886  Grammophon
31302  Heliodor
677772  Grand  Award  Serie
1649087  Historical  Series  (3)
690459  Historisch
489882  Wilhelm  Furtwängler  Dirigiert
1047254  Historische  Serie
727465  Kinderland  (3)
368419  Westminster  Serie
381869  Heliodor  Record  Company  Limited
346401  Koch  Classics
442337  Nippon  Grammophon  Co.,  Ltd.
1354666  Art  Rock  アート・ロック・シリーズ
848558  Deutsche  Grammophon  Gesellschaft  Deluxe  Series
1340943  Golden  Stelet
923635  Stelet  33
763360  ドイツ  の  歌ごえ
658010  Once  Upon  A  Time  (2)
332521  Polydor  Ltd.  (2)
338378  Polydor  Ltée
272545  Polydor  Records  Canada  Limited
344130  Polydor  Wien
363926  Siemens  Polydor
287644  Siemens  Spezial
1528879  Serie   "Cetra "
476895  Special  Price
537810  Starportrait  (2)
93342  Talent  (3)
266412  Dick  James  Music  Ltd.
287922  Ammo-James  Music  LTD
387823  Dick  James
516547  Dick  James  Ltd.
267194  Dick  James  Music
516426  Dick  James  Music  (France)
708937  Dick  James  Music  Ab
456587  Dick  James  Music  Co.
531561  Dick  James  Music  Co.  Ltd.
396741  Dick  James  Music  SarL
321882  Dick  James  Music,  Inc.
788762  Dick  James  MV  GmbH
991561  Dick  James  Scand.  AB
338022  Dick  James  Studio
839364  DJM  (3)
774293  DJM  (Distributors)  Limited
629082  DJM  Ltd.
264701  DJM  Studios
682057  Filmusic  Publ.  Co.,  Ltd.
1227697  Showtime  (13)
311092  Gwyneth  Music  Ltd.
303090  Jaep  Music  Ltd.
819984  Jamsham  Music  Limited
638667  Love  Songs  Ltd.
361336  Maribus  Music  Ltd.
344050  Maribus  Music,  Inc.
712179  Pacermusic  Ltd.
273380  Page  One  Records  Ltd.
52216  Page  One
151951  Page  One  Records
743836  Tudor  Music  Ltd.
100592  Discos  Y  Cintas  Melody,  S.A.
58289  Melody
1611346  16  Kilates  Musicales
781783  33  SUPER  SONIDO
925080  Jugo  De  Exitos
1323599  Melody  Platino  Especial
559756  Oro  (2)
559757  Oro  Digital
316132  Serie  Digital
317972  Titanio
177431  Melody  Internacional
283310  Eagle  Rock  Entertainment  Ltd.
2054  Eagle  Records
132604  Eagle  Rock  Entertainment
766798  2  Disc:  CD  +  DVD  Collectors'  Edition  Audio  -  Visual  Experience
747834  2  Disc:  DVD  +  CD  Collectors'  Edition  Visual  -  Audio  Experience
905340  2  Originals  (3)
41615  Armoury  Records
317299  Classic  Albums
905368  Eagle  Classics
276856  Eagle  Masters
614240  Live  At  Montreux
689517  Osprey  Records
11977  Spitfire  Records
905385  Two  Original  Albums  (2)
388762  Eagle  Rock  Entertainment,  Inc.
584145  Eagle  Rock  North
19849  Eagle  Vision
72308  Eagle  Eye  Media
1151664  Eagle  Rock  Films
286487  Eagle  Vision  HD
107259  EV  Classics
57436  El  Cartel  Records
89183  Eloquence
1330982  EMI  Group  Ltd.
7505  Angel  Records
339219  Angel  45  Sonic  Series
1438181  Angel  Eminence
747707  Angel  International  Series
82826  Angel  Records  Digital
211064  Angel  Voices
85931  Broadway  Angel
1066257  Clasicos  de  Concierto
935576  Discos  Angel
1399945  Golden  Compact  Series
696056  Jazz  Series  (4)
159784  Melodiya/Angel
1020433  Music  Of  The  Zodiac
1368545  Music  Today  (5)
92857  Seraphim
913183  Great  Recordings  Of  The  Century  (3)
1030797  Melodiya/Seraphim
134093  Seraphim  Classics
1357485  The  Seraphim  Guide  To  The  Classics
352645  Serie  De  Luxe
118487  Capitol-EMI  Music,  Inc.
1171042  2  Cassette  Single  Classics
87317  Capitol  Records,  Inc.
324674  Ardmore  Music  Corp.
297514  Ardmore
354513  Ardmore  Music
87711  Bug
46518  Bust  It  Records
410091  Capitol  Classics
265641  Capitol  Mastering
112291  Capitol  Nashville
323919  Capitol  Of  The  World
175227  Capitol  Record  Club
231078  Capitol  Records  (Canada)  Ltd.
880247  Artistry  in  Music
272478  Beechwood  Music  Of  Canada
1102058  Chinook  Music
1366140  Capitol  Music  Of  Canada
684530  Disques  Capitol  (Canada)  Ltée
532284  Serie  70,000
726309  Capitol  Records  Distributing  Corp.
267937  Capitol  Records  Of  Canada,  Ltd.
314605  Capitol  Records  Pressing  Plant,  Jacksonville
313656  Capitol  Records  Pressing  Plant,  Winchester
376342  Capitol  Records,  LLC
1426111  Capitol  Vaults  Jazz  Series
263812  Capitol  Studios
740058  CD  XTRA  TRAX  PAX
14703  CEMA  Special  Markets
311875  CEMA  Distribution
1107984  Cema  Vision
113839  Cinema
159337  EMI  AMERICA  Records
5761  EMI  America
309809  EMI  Manufacturing  (USA)
294033  EMI  MFG.
55662  EMI  USA
250006  Slammin'  Records  (2)
2922  EMI-Manhattan  Records
388419  PaperBack  Classics
851070  Scranton  Record  Company
7481  The  Right  Stuff
37094  Tower
23570  Uptown  (2)
54908  Electrola
1218417  Das  Klingende  Autogramm
1587119  Electrola  Chamber  Music  Series
1306193  Festlicher  Opernabend
69227  Kristall
648572  EMI  (Malaysia)  Sdn  Bhd
112969  EMI  (Singapore)  Pte.  Limited
1172912  Collectors'  Series  (Greatest  Hits)
621502  EMI  Singapore
500712  EMI  (Thailand)  Limited
1039360  EMI  Thailand
70556  EMI  Christian  Music  Group
46102  Chordant  Distribution  Group
300964  EMI  CMG  Distribution
278293  EMI  CMG  Label  Group
1544525  The  Ultimate  Collection  (8)
683461  EMI  CMG  Publishing
73129  EMI  Gospel
581256  Holy  Hip  Hop
